# energy s(up) s(down) p(up) p(down) d(up) d(down)
-4.385000000000076170e+00 8.576217388008101688e-04 -8.177165280702282943e-04 7.752098061239053560e-03 -6.801614587727963616e-03 1.281184364251597950e-02 -2.495090871832886248e-02
-4.375000000000076383e+00 8.315606344239475809e-04 -7.911600740453806745e-04 7.630124770668708818e-03 -6.624290578019542512e-03 1.279788521358622873e-02 -2.455377810024854390e-02
-4.365000000000076597e+00 8.053761445879770164e-04 -7.649364565025063923e-04 7.505607095782075924e-03 -6.449654473656588755e-03 1.276169569912700974e-02 -2.410278319349455287e-02
-4.355000000000076810e+00 7.791207090673088909e-04 -7.393695571123403386e-04 7.377493704725896287e-03 -6.278980659848549910e-03 1.270367936620151600e-02 -2.360544149247473592e-02
-4.345000000000077023e+00 7.528902291388879682e-04 -7.147709973199623890e-04 7.245286844119333547e-03 -6.113493002603188724e-03 1.262561241579426147e-02 -2.307011366962873414e-02
-4.335000000000077236e+00 7.267471766709893881e-04 -6.913914435947847870e-04 7.108654913294287260e-03 -5.953787261143337305e-03 1.252897652512985349e-02 -2.250513903616668115e-02
-4.325000000000077449e+00 7.007603598567317942e-04 -6.694973652515823605e-04 6.967310831448374556e-03 -5.800741308932919060e-03 1.241568138358441729e-02 -2.191944635725945681e-02
-4.315000000000077662e+00 6.750893630876793079e-04 -6.492982381498842289e-04 6.821797613463308034e-03 -5.655124632141142471e-03 1.228943530660722705e-02 -2.132244741918518441e-02
-4.305000000000077875e+00 6.498466927928232568e-04 -6.309574126513434579e-04 6.672607483457429142e-03 -5.517293421586837859e-03 1.215371475210892498e-02 -2.072264201990013655e-02
-4.295000000000078089e+00 6.251574027222230739e-04 -6.146018928269565652e-04 6.520490683998613271e-03 -5.387724516897576810e-03 1.201194116597782517e-02 -2.012853914123414675e-02
-4.285000000000078302e+00 6.012011262627466697e-04 -6.003025878352859137e-04 6.366407361742898799e-03 -5.266584328451910137e-03 1.186871700351355835e-02 -1.954813334160075342e-02
-4.275000000000078515e+00 5.781309036022095997e-04 -5.880641325283894258e-04 6.211648295877995885e-03 -5.153738775725259791e-03 1.172766774186830875e-02 -1.898793805120331177e-02
-4.265000000000078728e+00 5.560979762379100353e-04 -5.778731309156188555e-04 6.057057502956505676e-03 -5.049255281945306401e-03 1.159312728440541410e-02 -1.845454651893324236e-02
-4.255000000000078941e+00 5.352883203025930172e-04 -5.696536980555742162e-04 5.904169172006855718e-03 -4.952843948425905696e-03 1.146892948973073610e-02 -1.795267907165550708e-02
-4.245000000000079154e+00 5.158164292482646414e-04 -5.632408921862650875e-04 5.753793753308370645e-03 -4.863687251161092143e-03 1.135866989057502524e-02 -1.748539332162186294e-02
-4.235000000000079368e+00 4.978043551552289222e-04 -5.584960867999054935e-04 5.606737309740277356e-03 -4.781457951287754540e-03 1.126545706948011739e-02 -1.705570554813915299e-02
-4.225000000000079581e+00 4.814143883621269039e-04 -5.552140600971546295e-04 5.464520394070054854e-03 -4.705210126429178359e-03 1.119294030800641049e-02 -1.666457149888803807e-02
-4.215000000000079794e+00 4.666677215534484292e-04 -5.531199615256989334e-04 5.327173113176185588e-03 -4.633851481493500048e-03 1.114290470488262658e-02 -1.631132872744990234e-02
-4.205000000000080007e+00 4.536074364537817215e-04 -5.520098610180761796e-04 5.194992637092536551e-03 -4.566629404247782818e-03 1.111763806603361174e-02 -1.599531077436583057e-02
-4.195000000000080220e+00 4.422334087998228700e-04 -5.515951433400222452e-04 5.068304461448525262e-03 -4.502307130225196609e-03 1.111840966011260270e-02 -1.571421714610785753e-02
-4.185000000000080433e+00 4.325373322162207154e-04 -5.516163660577771879e-04 4.947069286887433200e-03 -4.439771585945598807e-03 1.114620541196383041e-02 -1.546495602252193416e-02
-4.175000000000080647e+00 4.244724950980523562e-04 -5.518161311300218835e-04 4.831424828151839601e-03 -4.377956089877977144e-03 1.120207240070434165e-02 -1.524357219485940156e-02
-4.165000000000080860e+00 4.178956784109041640e-04 -5.519602105669530823e-04 4.720508895850852697e-03 -4.315687567494787616e-03 1.128535448518877202e-02 -1.504609376376487770e-02
-4.155000000000081073e+00 4.127707432542493458e-04 -5.518122399802299644e-04 4.614092996654070231e-03 -4.251882586328961308e-03 1.139652994631759966e-02 -1.486789602274890369e-02
-4.145000000000081286e+00 4.089128643123504138e-04 -5.511798563648275234e-04 4.511482035758892194e-03 -4.185463497260754652e-03 1.153434261754053211e-02 -1.470401836701218899e-02
-4.135000000000081499e+00 4.062146321457467293e-04 -5.499620290225430263e-04 4.412247782389163223e-03 -4.115968856961371020e-03 1.169828694396624763e-02 -1.455106596201127464e-02
-4.125000000000081712e+00 4.044759514789716265e-04 -5.479881360447560936e-04 4.315534673435413547e-03 -4.042420396651986991e-03 1.188635748919214877e-02 -1.440417274984826315e-02
-4.115000000000081926e+00 4.036013072997170453e-04 -5.452185077300561152e-04 4.221043716342893701e-03 -3.964353285087512078e-03 1.209740826327448254e-02 -1.425992655189576262e-02
-4.105000000000082139e+00 4.034604489000308790e-04 -5.415834844605870932e-04 4.128396445605904928e-03 -3.881377004077553056e-03 1.232972857942622562e-02 -1.411482819739195808e-02
-4.095000000000082352e+00 4.038811629996653919e-04 -5.371093251049275947e-04 4.036857146886140002e-03 -3.793487454714558008e-03 1.258067429643761059e-02 -1.396671708860258883e-02
-4.085000000000082565e+00 4.047668256012752590e-04 -5.318640749653496310e-04 3.946243281544793008e-03 -3.700748719123438547e-03 1.284818801650865726e-02 -1.381414365679924094e-02
-4.075000000000082778e+00 4.059972356909579165e-04 -5.259025093190753796e-04 3.856403611726502353e-03 -3.603475707644031127e-03 1.312943955701567286e-02 -1.365604394797080047e-02
-4.065000000000082991e+00 4.075223354893581966e-04 -5.193630005151262524e-04 3.767287004173849440e-03 -3.502261458260739688e-03 1.342180318148306767e-02 -1.349272176637509105e-02
-4.055000000000083205e+00 4.092700747092581923e-04 -5.123383995923629823e-04 3.678885409918197704e-03 -3.397508425902780963e-03 1.372270579017620222e-02 -1.332363589141620161e-02
-4.045000000000083418e+00 4.111725176417274554e-04 -5.050163103228677217e-04 3.591066117735556944e-03 -3.290260227750885572e-03 1.402838130984150958e-02 -1.315085490656251258e-02
-4.035000000000083631e+00 4.132120243457231240e-04 -4.975466008940596313e-04 3.504359264423362406e-03 -3.181263293342641123e-03 1.433610340760135479e-02 -1.297508570732978234e-02
-4.025000000000083844e+00 4.153921796332437689e-04 -4.901167044719022215e-04 3.418891282087696375e-03 -3.071655179552488721e-03 1.464253726727021525e-02 -1.279896626066927626e-02
-4.015000000000084057e+00 4.176972708195590212e-04 -4.829134046149814556e-04 3.334910179885476698e-03 -2.962523880665128822e-03 1.494457770638584621e-02 -1.262474485293965665e-02
-4.005000000000084270e+00 4.201259198873819587e-04 -4.761003987313703755e-04 3.252595543383366566e-03 -2.854956707926859134e-03 1.523851217982098369e-02 -1.245450369177979709e-02
-3.995000000000084928e+00 4.226727803488898572e-04 -4.698328768956846428e-04 3.172269352649695600e-03 -2.749907885213005981e-03 1.552128988533379994e-02 -1.229005995419832180e-02
-3.985000000000085141e+00 4.253690425515207238e-04 -4.642662023373072449e-04 3.094266947821539167e-03 -2.648438507883895017e-03 1.579022418016357010e-02 -1.213410240597531664e-02
-3.975000000000085354e+00 4.281824265537788310e-04 -4.595424684378176822e-04 3.018533459445755206e-03 -2.551579307990914456e-03 1.604159422501969662e-02 -1.198840210409610890e-02
-3.965000000000085567e+00 4.311384945544374054e-04 -4.557616815512001906e-04 2.945270130571846137e-03 -2.460079875316001537e-03 1.627329590592272932e-02 -1.185398874503660119e-02
-3.955000000000085780e+00 4.342149645176327953e-04 -4.529963201389130439e-04 2.874651220830844265e-03 -2.374493481351153037e-03 1.648259831782480575e-02 -1.173144168106730542e-02
-3.945000000000085993e+00 4.373750830963039188e-04 -4.513127582177573968e-04 2.806414164350791787e-03 -2.295489373978731613e-03 1.666711902378895105e-02 -1.162187949683551533e-02
-3.935000000000086207e+00 4.406217172050555259e-04 -4.507599996045951818e-04 2.740418401422230199e-03 -2.223336040678494229e-03 1.682547431052167433e-02 -1.152493982224447530e-02
-3.925000000000086420e+00 4.438961735013360129e-04 -4.513421646632211851e-04 2.676623400368044643e-03 -2.158394616966014413e-03 1.695621473561023662e-02 -1.144075090767149132e-02
-3.915000000000086633e+00 4.471899130459450200e-04 -4.530288883723374580e-04 2.614728392272837234e-03 -2.100572023163359021e-03 1.705893447993085330e-02 -1.136778397816414626e-02
-3.905000000000086846e+00 4.504681741634585413e-04 -4.558122284961848019e-04 2.554576528121855084e-03 -2.049938739081252643e-03 1.713341266524237919e-02 -1.130535196715806538e-02
-3.895000000000087059e+00 4.536971887044949315e-04 -4.595988971580482370e-04 2.495899659820125828e-03 -2.006185690883837726e-03 1.717999919436625014e-02 -1.125147652687904544e-02
-3.885000000000087272e+00 4.568406773618588468e-04 -4.643282475257505646e-04 2.438383291850413324e-03 -1.969110679210246250e-03 1.719970458548117712e-02 -1.120535139721908803e-02
-3.875000000000087486e+00 4.598530160535313645e-04 -4.699082592728983992e-04 2.381725239230989086e-03 -1.938264156218240039e-03 1.719335581814662034e-02 -1.116498912647044539e-02
-3.865000000000087699e+00 4.627380958864854652e-04 -4.761851419133546117e-04 2.325792712862010010e-03 -1.913083267088091111e-03 1.716361348848445198e-02 -1.112824990425490164e-02
-3.855000000000087912e+00 4.655019079174964477e-04 -4.830494309656478691e-04 2.270456295338139485e-03 -1.893028681720444360e-03 1.711311144233415224e-02 -1.109393175984674587e-02
-3.845000000000088125e+00 4.681408382339967270e-04 -4.903857507159941178e-04 2.215575512181108733e-03 -1.877482170426654755e-03 1.704467652693698529e-02 -1.106043231838953547e-02
-3.835000000000088338e+00 4.706559227474322823e-04 -4.979992413663414646e-04 2.161006035733065416e-03 -1.865740886367232496e-03 1.696120198947453916e-02 -1.102616525489440343e-02
-3.825000000000088551e+00 4.730996536127416124e-04 -5.057518103388352346e-04 2.106964902218170631e-03 -1.857143155189059421e-03 1.686676867793055271e-02 -1.098998647002034923e-02
-3.815000000000088765e+00 4.754962277278630993e-04 -5.135158880820087351e-04 2.053588396457538962e-03 -1.851071828390388543e-03 1.676475145261324684e-02 -1.095106924560614037e-02
-3.805000000000088978e+00 4.779034797294816794e-04 -5.211149184767371965e-04 2.000888132052365716e-03 -1.846728908959165269e-03 1.665895345598115973e-02 -1.090844387535431191e-02
-3.795000000000089191e+00 4.803563007040675286e-04 -5.284208807924732848e-04 1.949015233560703452e-03 -1.843527532655207454e-03 1.655266888983710286e-02 -1.086160441760398651e-02
-3.785000000000089404e+00 4.828932850216924181e-04 -5.353010719525640951e-04 1.898244176862392673e-03 -1.840652921671103717e-03 1.644903503466944514e-02 -1.080977979422785562e-02
-3.775000000000089617e+00 4.855854571389632600e-04 -5.416634416284499091e-04 1.848638466727578998e-03 -1.837733886091357871e-03 1.635124487830250106e-02 -1.075335409713903609e-02
-3.765000000000089830e+00 4.884916773792201752e-04 -5.474110196856035509e-04 1.800557766286090509e-03 -1.834080765026610939e-03 1.626235046181147975e-02 -1.069193135306664710e-02
-3.755000000000090044e+00 4.916568079715736899e-04 -5.525005079266771032e-04 1.754178727267810328e-03 -1.829286800287121574e-03 1.618423879926791237e-02 -1.062593828369169137e-02
-3.745000000000090257e+00 4.951608011109974406e-04 -5.568810975251932806e-04 1.709649128790239475e-03 -1.822860791473764281e-03 1.611934333355587515e-02 -1.055529116954771057e-02
-3.735000000000090470e+00 4.990225805539909559e-04 -5.605870196969327561e-04 1.667027588951211980e-03 -1.814620048848815045e-03 1.606846807941175737e-02 -1.048090355079042343e-02
-3.725000000000090683e+00 5.032863177015968340e-04 -5.636144161356434557e-04 1.626309180448553496e-03 -1.804243052449609839e-03 1.603273200150839156e-02 -1.040298259884681227e-02
-3.715000000000090896e+00 5.080229560080693754e-04 -5.660171192179511970e-04 1.587569156269385716e-03 -1.791561188087018074e-03 1.601270005823794348e-02 -1.032214892279836350e-02
-3.705000000000091109e+00 5.132611163023328808e-04 -5.678964342907777364e-04 1.550705673082243682e-03 -1.776597526688824917e-03 1.600861516388249473e-02 -1.023963552388620565e-02
-3.695000000000091323e+00 5.190479844174013474e-04 -5.693503142251531016e-04 1.515669167348634820e-03 -1.759381551484983514e-03 1.602010889187695936e-02 -1.015611571225764377e-02
-3.685000000000091536e+00 5.254271181342321829e-04 -5.704828022561154663e-04 1.482335660737061842e-03 -1.739884399529183527e-03 1.604701152668162531e-02 -1.007209867150070902e-02
-3.675000000000091749e+00 5.324233114751590005e-04 -5.714640740053753302e-04 1.450370853573724811e-03 -1.718415129771421086e-03 1.608788134944890216e-02 -9.989285266214771239e-03
-3.665000000000091962e+00 5.401106755370657436e-04 -5.723812573362752889e-04 1.419805800449723977e-03 -1.695147447808250264e-03 1.614271232974653913e-02 -9.907899368081297606e-03
-3.655000000000092175e+00 5.484954030828714149e-04 -5.734073871224579580e-04 1.390376572877594346e-03 -1.670467236492359465e-03 1.620986507255115644e-02 -9.829649400124453734e-03
-3.645000000000092388e+00 5.576396186854124361e-04 -5.746499601416884791e-04 1.361948409503866558e-03 -1.644616225002017021e-03 1.628857763772867742e-02 -9.754911179959680628e-03
-3.635000000000092601e+00 5.675549211009212926e-04 -5.762235697871682417e-04 1.334284929695486429e-03 -1.617971259608205542e-03 1.637730878519056896e-02 -9.684717944615211377e-03
-3.625000000000092815e+00 5.782644839863419891e-04 -5.782090054384144686e-04 1.307228402769495396e-03 -1.590879431430421891e-03 1.647474842817630430e-02 -9.619803133279397622e-03
-3.615000000000093028e+00 5.898007519910157060e-04 -5.806689358864348689e-04 1.280797151837151111e-03 -1.563603261658900274e-03 1.658007445818365441e-02 -9.560361253567834991e-03
-3.605000000000093241e+00 6.021452862789657048e-04 -5.836773196913205104e-04 1.254816621440372213e-03 -1.536646998080804438e-03 1.669146411942731487e-02 -9.507341141947383417e-03
-3.595000000000093454e+00 6.153250585173789932e-04 -5.872066393543145559e-04 1.229350823742359627e-03 -1.510185832823058823e-03 1.680864862678747504e-02 -9.460435148011052744e-03
-3.585000000000093667e+00 6.292566787365078823e-04 -5.912729968142637271e-04 1.204377339533633812e-03 -1.484575675459761821e-03 1.692903479548305001e-02 -9.419991012671035183e-03
-3.575000000000093880e+00 6.439177653491775155e-04 -5.958225783244236982e-04 1.179840297686034819e-03 -1.459999635169414046e-03 1.705148693854939557e-02 -9.385544066347648734e-03
-3.565000000000094094e+00 6.592213326719486731e-04 -6.008016952821370769e-04 1.155892182041370420e-03 -1.436682966058434527e-03 1.717469494200151922e-02 -9.356904290914028199e-03
-3.555000000000094307e+00 6.750763525311768163e-04 -6.061179386372496153e-04 1.132545712689061838e-03 -1.414774282998488729e-03 1.729709880110160899e-02 -9.333438602570137341e-03
-3.545000000000094520e+00 6.913579496126544353e-04 -6.117218169647412659e-04 1.109808585706730400e-03 -1.394436552333827095e-03 1.741677417469867165e-02 -9.314898941224518739e-03
-3.535000000000094733e+00 7.079383367455915595e-04 -6.174944546628950140e-04 1.087646859561293292e-03 -1.375671399733282250e-03 1.753242151926491521e-02 -9.300147444644558947e-03
-3.525000000000094946e+00 7.246552541854969168e-04 -6.233233437681517030e-04 1.066165955110317002e-03 -1.358508758676467160e-03 1.764241952213033843e-02 -9.288407784792482996e-03
-3.515000000000095159e+00 7.413440585405067611e-04 -6.291509004512061982e-04 1.045322049569233705e-03 -1.343064857684072785e-03 1.774541707570666607e-02 -9.279321765761096991e-03
-3.505000000000095373e+00 7.578080565465098849e-04 -6.348816517014409765e-04 1.025012482579340696e-03 -1.329212150848538927e-03 1.783945537003292503e-02 -9.271643838280173994e-03
-3.495000000000095586e+00 7.738668709710317404e-04 -6.404811868491988016e-04 1.005173525198067158e-03 -1.316963975002218490e-03 1.792337125481413551e-02 -9.265069191327170162e-03
-3.485000000000095799e+00 7.893363770077905118e-04 -6.459104621337031322e-04 9.857137417468122328e-04 -1.306276776928249912e-03 1.799679821645163227e-02 -9.259088656158263528e-03
-3.475000000000096012e+00 8.040197580222531492e-04 -6.511422015336175472e-04 9.664194566571783713e-04 -1.297014833169377436e-03 1.805796991486576658e-02 -9.252890370862623323e-03
-3.465000000000096225e+00 8.177615063665134637e-04 -6.562304006701871837e-04 9.472988543146779834e-04 -1.289163075048691508e-03 1.810706891886020020e-02 -9.246561278847476723e-03
-3.455000000000096438e+00 8.303799879413643632e-04 -6.611841947579935770e-04 9.281062191797622785e-04 -1.282572842805670358e-03 1.814338202074951972e-02 -9.239617760556253709e-03
-3.445000000000096652e+00 8.417605760165468428e-04 -6.660607445539562521e-04 9.087902530212322531e-04 -1.277148661824012562e-03 1.816769583869528443e-02 -9.231958253183453547e-03
-3.435000000000096865e+00 8.517661156014794555e-04 -6.709513961069915339e-04 8.891481392746102691e-04 -1.272809227823594371e-03 1.817980498569769093e-02 -9.223735650844097633e-03
-3.425000000000097078e+00 8.603167829843323938e-04 -6.759451254145866549e-04 8.690946705528593838e-04 -1.269427405822467266e-03 1.818099507898487607e-02 -9.214772197965299949e-03
-3.415000000000097291e+00 8.673223240009851273e-04 -6.811322224552316274e-04 8.485564909896109323e-04 -1.266882025940086224e-03 1.817172645745475379e-02 -9.205199336245405498e-03
-3.405000000000097504e+00 8.727751173135081964e-04 -6.866175373112992295e-04 8.274904234480259455e-04 -1.265126220217550456e-03 1.815397184901947417e-02 -9.195252324981410819e-03
-3.395000000000097717e+00 8.766508811035886133e-04 -6.924749184543246361e-04 8.058404772290367205e-04 -1.264012957012739576e-03 1.812909413287579208e-02 -9.184732094276545911e-03
-3.385000000000097931e+00 8.789607042821254851e-04 -6.987834865437921473e-04 7.836447884716052879e-04 -1.263430664434443728e-03 1.809867168040014962e-02 -9.173662625864437495e-03
-3.375000000000098144e+00 8.797625938841564493e-04 -7.055791105386345760e-04 7.608811525534367156e-04 -1.263264935144569907e-03 1.806483120289160971e-02 -9.161976516479946112e-03
-3.365000000000098357e+00 8.791094489995544305e-04 -7.128853758210766407e-04 7.376199182237016226e-04 -1.263489934128920501e-03 1.802929374505335067e-02 -9.149636562636301318e-03
-3.355000000000098570e+00 8.770771474934826832e-04 -7.207012796562621473e-04 7.139786692203826555e-04 -1.263940357128758279e-03 1.799424755139466398e-02 -9.136273006657605333e-03
-3.345000000000098783e+00 8.737737531247549401e-04 -7.289561773612442943e-04 6.899426885997345538e-04 -1.264545750985678540e-03 1.796167090886057610e-02 -9.121455486866275261e-03
-3.335000000000098996e+00 8.692917372229050192e-04 -7.375664257986153799e-04 6.656769630549923353e-04 -1.265163395693475086e-03 1.793310612417595845e-02 -9.104579771311193531e-03
-3.325000000000099210e+00 8.637559125622660009e-04 -7.464352811451875798e-04 6.412441917574833884e-04 -1.265722649058194284e-03 1.790993496414633110e-02 -9.085505412662415320e-03
-3.315000000000099423e+00 8.572935151822099007e-04 -7.554337284711422568e-04 6.168113162171728761e-04 -1.266125631420345152e-03 1.789401028203152152e-02 -9.063677903826419108e-03
-3.305000000000099636e+00 8.500212309272705364e-04 -7.643619948664687972e-04 5.924406559714051916e-04 -1.266197641667534367e-03 1.788639270079438529e-02 -9.038256277236098382e-03
-3.295000000000099849e+00 8.420630060714948606e-04 -7.730689748512026022e-04 5.682391596683218637e-04 -1.265879626196604471e-03 1.788758426790570261e-02 -9.009059562897802839e-03
-3.285000000000100062e+00 8.335523278558131270e-04 -7.813695284561763535e-04 5.443813103642637262e-04 -1.265022830324243584e-03 1.789873313381941389e-02 -8.975737330977430484e-03
-3.275000000000100275e+00 8.245942647682775063e-04 -7.890676767361016856e-04 5.209316020763031779e-04 -1.263413006567535701e-03 1.791921877720627221e-02 -8.937748932159445686e-03
-3.265000000000100489e+00 8.153358025701182591e-04 -7.959917474882805986e-04 4.980218995966160253e-04 -1.260962622984897630e-03 1.794957505530619599e-02 -8.894949206541529624e-03
-3.255000000000100702e+00 8.058717871738042176e-04 -8.019972220310727122e-04 4.757635334984118753e-04 -1.257504128425372117e-03 1.798892281054343886e-02 -8.847382121999130405e-03
-3.245000000000100915e+00 7.963031474976478260e-04 -8.069450546060014627e-04 4.542313889962586344e-04 -1.252917778457420797e-03 1.803603416501859888e-02 -8.795232243971306749e-03
-3.235000000000101128e+00 7.867492573374991818e-04 -8.107434643219346877e-04 4.336198614052926329e-04 -1.246984716437783258e-03 1.809004598283313336e-02 -8.738660703533386587e-03
-3.225000000000101341e+00 7.773037957997417724e-04 -8.132953857717044148e-04 4.139588350414691005e-04 -1.239598602031169016e-03 1.814937572179305819e-02 -8.677895896641193291e-03
-3.215000000000101554e+00 7.680718572279756143e-04 -8.145787822787197135e-04 3.953512244625026787e-04 -1.230597434345993358e-03 1.821261933356947346e-02 -8.613557919735228066e-03
-3.205000000000101767e+00 7.591398335381189903e-04 -8.145888928823816254e-04 3.778105284258436261e-04 -1.219837544170130489e-03 1.827765435130409427e-02 -8.546230129439343071e-03
-3.195000000000101981e+00 7.505968253711011850e-04 -8.133694679049799370e-04 3.614181767634477523e-04 -1.207235943024061045e-03 1.834287853076561892e-02 -8.476562893646613292e-03
-3.185000000000102194e+00 7.425359264354527717e-04 -8.109558899513681640e-04 3.461669593160295196e-04 -1.192717075541928871e-03 1.840672592347058698e-02 -8.405334187895968298e-03
-3.175000000000102407e+00 7.350197982233169303e-04 -8.074857203043180748e-04 3.320234733658614578e-04 -1.176239879072029726e-03 1.846713766861255920e-02 -8.333835095931966738e-03
-3.165000000000102620e+00 7.281355574404762459e-04 -8.030171016698403521e-04 3.189658778198166118e-04 -1.157786884867944600e-03 1.852320574102200162e-02 -8.262435831216512552e-03
-3.155000000000102833e+00 7.219349962356368762e-04 -7.976831104687767985e-04 3.068688174598202295e-04 -1.137363002640302215e-03 1.857393455272046343e-02 -8.191991932768127524e-03
-3.145000000000103046e+00 7.164583609990318866e-04 -7.916377008600045638e-04 2.956630193868905760e-04 -1.115092645643378424e-03 1.861782275130560715e-02 -8.123640764560577723e-03
-3.135000000000103260e+00 7.117577665838153425e-04 -7.850155335171870447e-04 2.851697204541794894e-04 -1.091048257488677143e-03 1.865493248595605572e-02 -8.058103769980180797e-03
-3.125000000000103473e+00 7.078166962322942572e-04 -7.779721718091955982e-04 2.752501562990769752e-04 -1.065439385719049855e-03 1.868420526403266960e-02 -7.996192426129984654e-03
-3.115000000000103686e+00 7.046403699684434434e-04 -7.706146649439906890e-04 2.657218754822346265e-04 -1.038426254786341827e-03 1.870597399158855506e-02 -7.938596048132379179e-03
-3.105000000000103899e+00 7.022029925539683467e-04 -7.631309649865061686e-04 2.564109175420227677e-04 -1.010292010234442291e-03 1.872073731137947547e-02 -7.886233113714481713e-03
-3.095000000000104112e+00 7.004432613429643342e-04 -7.555828274866989306e-04 2.471332424990707035e-04 -9.812624609597348987e-04 1.872836952431586321e-02 -7.839289532203030930e-03
-3.085000000000104325e+00 6.993007305612892284e-04 -7.481270567225169980e-04 2.376800591003779808e-04 -9.516912142049109222e-04 1.872972948157151235e-02 -7.798687756226990210e-03
-3.075000000000104539e+00 6.986686169829503523e-04 -7.408487567281789310e-04 2.278885824719798663e-04 -9.219195190619103092e-04 1.872493725024081124e-02 -7.764566018955993548e-03
-3.065000000000104752e+00 6.984519818192193481e-04 -7.338452241369970534e-04 2.176590106215860328e-04 -8.922676808315174388e-04 1.871515569705542101e-02 -7.737296152801261505e-03
-3.055000000000104965e+00 6.984881670058006118e-04 -7.272307386974471120e-04 2.068353990196893544e-04 -8.631439370053287140e-04 1.869995650628229408e-02 -7.717519275534378241e-03
-3.045000000000105178e+00 6.986339209201102886e-04 -7.210319008157726854e-04 1.953165441429433893e-04 -8.348712257639784176e-04 1.867962275368114516e-02 -7.704861765167745485e-03
-3.035000000000105391e+00 6.987479861394196856e-04 -7.153151207565553674e-04 1.830478766168029214e-04 -8.077609743632953743e-04 1.865414698393430548e-02 -7.699338180775682633e-03
-3.025000000000105604e+00 6.987131899863109749e-04 -7.101627987865227884e-04 1.700311825051057941e-04 -7.821980129536082460e-04 1.862396794416553911e-02 -7.701109075047374818e-03
-3.015000000000105818e+00 6.983560202092327449e-04 -7.055876062282934007e-04 1.562414992916240743e-04 -7.584062298957097714e-04 1.858802400908370761e-02 -7.709498696182731647e-03
-3.005000000000106031e+00 6.975883460698733499e-04 -7.016215865604625646e-04 1.417676257344607739e-04 -7.366180242379675091e-04 1.854649893643709954e-02 -7.724229017745720682e-03
-2.995000000000106244e+00 6.963055003899476124e-04 -6.983045098110996548e-04 1.266497177110224761e-04 -7.170261817865161268e-04 1.849862940485223067e-02 -7.744774381888399652e-03
-2.985000000000106457e+00 6.944421903532628591e-04 -6.956402945708802486e-04 1.110454959015180288e-04 -6.997129700092241059e-04 1.844420903231044906e-02 -7.770306744496796938e-03
-2.975000000000106670e+00 6.919876262104420351e-04 -6.936464231309445814e-04 9.505690833004815966e-05 -6.847761372434751611e-04 1.838298994271077291e-02 -7.800158902898651422e-03
-2.965000000000106883e+00 6.889331180076712063e-04 -6.923456765488279459e-04 7.885118501465705862e-05 -6.721795010017204324e-04 1.831449270394983758e-02 -7.833713113339978856e-03
-2.955000000000107097e+00 6.853477192926269758e-04 -6.917200773032221436e-04 6.256133341271811522e-05 -6.618724734051876449e-04 1.823887790340759582e-02 -7.869784588942193085e-03
-2.945000000000107310e+00 6.813233870849185435e-04 -6.917924574962547399e-04 4.641696026267605392e-05 -6.537039678101295081e-04 1.815678330000071103e-02 -7.907516816295040094e-03
-2.935000000000107523e+00 6.769530787549282464e-04 -6.925483649137389531e-04 3.057900930889473963e-05 -6.475347814652916310e-04 1.806789726722032863e-02 -7.946220846270852373e-03
-2.925000000000107736e+00 6.724645867012084537e-04 -6.939884611981509419e-04 1.528497267711419113e-05 -6.431343130213012203e-04 1.797426608777853707e-02 -7.985039745063473790e-03
-2.915000000000107949e+00 6.680308360223534631e-04 -6.961195447917899485e-04 7.504407336989088023e-07 -6.403370546707033402e-04 1.787719505674014581e-02 -8.023391905788504475e-03
-2.905000000000108162e+00 6.638437471438492915e-04 -6.989182213654193546e-04 -1.284620855673538389e-05 -6.388679578172311215e-04 1.777777229101334608e-02 -8.060550475289288488e-03
-2.895000000000108376e+00 6.601580426840817370e-04 -7.023667595016356863e-04 -2.527190230778935363e-05 -6.385146995856448050e-04 1.767835674050853567e-02 -8.096154787960970281e-03
-2.885000000000108589e+00 6.572253092416650410e-04 -7.064373947018482173e-04 -3.633814940088414390e-05 -6.389883203165691149e-04 1.758179550408184647e-02 -8.129676600333587272e-03
-2.875000000000108802e+00 6.552654837652604168e-04 -7.111073955215649290e-04 -4.587473616429337160e-05 -6.401435979849845817e-04 1.749006628325327356e-02 -8.161240323460793034e-03
-2.865000000000109015e+00 6.545092327205554502e-04 -7.163432443035793558e-04 -5.366513075295664101e-05 -6.417956484221846699e-04 1.740638094210305090e-02 -8.190622117532447150e-03
-2.855000000000109228e+00 6.551226658757570466e-04 -7.220979925853864912e-04 -5.959183218824948291e-05 -6.437454223889667228e-04 1.733240193306430366e-02 -8.217956003215145383e-03
-2.845000000000109441e+00 6.573162765386637331e-04 -7.282826331925795500e-04 -6.351506149368440286e-05 -6.458880779719370193e-04 1.727119936142795797e-02 -8.243188268479816755e-03
-2.835000000000109655e+00 6.612119196356584057e-04 -7.348348669277279203e-04 -6.534370696082720121e-05 -6.480760896531367280e-04 1.722501247289765641e-02 -8.266650784793837942e-03
-2.825000000000109868e+00 6.669093878419863177e-04 -7.416274400145471705e-04 -6.495473581472393165e-05 -6.502437587816216292e-04 1.719558190134846953e-02 -8.288163018777699315e-03
-2.815000000000110081e+00 6.744020579560061493e-04 -7.485747713010685927e-04 -6.242534985805848460e-05 -6.523104684432005917e-04 1.718335027319599709e-02 -8.308096495371508627e-03
