# energy dos(up) dos(down)
-1.655000000000156346e+00 2.997860693794935361e-01 -2.222370626817312678e-01
-1.645000000000156559e+00 3.019199142140740477e-01 -2.246587253791945682e-01
-1.635000000000156772e+00 3.039249269009955401e-01 -2.273542468604366207e-01
-1.625000000000156986e+00 3.057799635069769484e-01 -2.302751227473983087e-01
-1.615000000000157199e+00 3.074552356414750887e-01 -2.333719010548443717e-01
-1.605000000000157412e+00 3.089433487818194490e-01 -2.365925412551430629e-01
-1.595000000000157625e+00 3.102222991546345621e-01 -2.398788902138420387e-01
-1.585000000000157838e+00 3.112947595529922951e-01 -2.431748097505181672e-01
-1.575000000000158051e+00 3.121400983422580322e-01 -2.464254240059703116e-01
-1.565000000000158265e+00 3.127689214997588230e-01 -2.495788319469414984e-01
-1.555000000000158478e+00 3.131750304101115212e-01 -2.525886543312962917e-01
-1.545000000000158691e+00 3.133736446667093056e-01 -2.554193116255230600e-01
-1.535000000000158904e+00 3.133753559132864130e-01 -2.580291996552113165e-01
-1.525000000000159117e+00 3.131811517985729765e-01 -2.604086522758549682e-01
-1.515000000000159330e+00 3.128172633987639784e-01 -2.625385873911215140e-01
-1.505000000000159543e+00 3.122761194799124618e-01 -2.644174840594626374e-01
-1.495000000000159757e+00 3.115938114518385094e-01 -2.660573431065837990e-01
-1.485000000000159970e+00 3.107704637200717768e-01 -2.674723963008805439e-01
-1.475000000000160183e+00 3.098200872425719288e-01 -2.686922265927018105e-01
-1.465000000000160396e+00 3.087663481524141051e-01 -2.697377469594786081e-01
-1.455000000000160609e+00 3.076058512066651152e-01 -2.706483913500120075e-01
-1.445000000000160822e+00 3.063526453469490041e-01 -2.714570743917791851e-01
-1.435000000000161036e+00 3.050265442038549990e-01 -2.721985797660975148e-01
-1.425000000000161249e+00 3.036388240443335107e-01 -2.729099527493328847e-01
-1.415000000000161462e+00 3.021992044727448978e-01 -2.736232777159033902e-01
-1.405000000000161675e+00 3.007287372463479658e-01 -2.743666884219589930e-01
-1.395000000000161888e+00 2.992433432964533013e-01 -2.751660247592501163e-01
-1.385000000000162101e+00 2.977604289809784865e-01 -2.760464990618981540e-01
-1.375000000000162315e+00 2.962978993332364697e-01 -2.770247049794914984e-01
-1.365000000000162528e+00 2.948827857117726770e-01 -2.781139520184295333e-01
-1.355000000000162741e+00 2.935362648893247717e-01 -2.793283004562902572e-01
-1.345000000000162954e+00 2.922650934580674487e-01 -2.806625416523720884e-01
-1.335000000000163167e+00 2.910959872584598651e-01 -2.821321619572311201e-01
-1.325000000000163380e+00 2.900563931103212201e-01 -2.837366731883600446e-01
-1.315000000000163594e+00 2.891468505154533020e-01 -2.854659520352067492e-01
-1.305000000000163807e+00 2.883771388740765662e-01 -2.873252913389805485e-01
-1.295000000000164020e+00 2.877559754704077100e-01 -2.892953122171977309e-01
-1.285000000000164233e+00 2.872822742227843507e-01 -2.913737666504586654e-01
-1.275000000000164446e+00 2.869634113880121240e-01 -2.935367717023204537e-01
-1.265000000000164659e+00 2.867959280566644842e-01 -2.957716213824218565e-01
-1.255000000000164873e+00 2.867645177954356583e-01 -2.980490738430986442e-01
-1.245000000000165086e+00 2.868694359993680942e-01 -3.003448545809849768e-01
-1.235000000000165299e+00 2.870874131707357169e-01 -3.026349281638814337e-01
-1.225000000000165512e+00 2.874159811276593701e-01 -3.048756516987564669e-01
-1.215000000000165725e+00 2.878310193699851749e-01 -3.070439955768152762e-01
-1.205000000000165938e+00 2.883188812139370616e-01 -3.090942305853046079e-01
-1.195000000000166152e+00 2.888675522332007639e-01 -3.110000968744620620e-01
-1.185000000000166365e+00 2.894541598084000578e-01 -3.127232142569015827e-01
-1.175000000000166578e+00 2.900714534532278233e-01 -3.142412856146205580e-01
-1.165000000000166791e+00 2.906957132212186212e-01 -3.155227800228908031e-01
-1.155000000000167004e+00 2.913110667798168296e-01 -3.165519033179785557e-01
-1.145000000000167217e+00 2.919101936713314749e-01 -3.173156857343759629e-01
-1.135000000000167431e+00 2.924736072458294367e-01 -3.178124683136249740e-01
-1.125000000000167644e+00 2.929752556486573956e-01 -3.180348830378322833e-01
-1.115000000000167857e+00 2.934142192449245012e-01 -3.180097948900613702e-01
-1.105000000000168070e+00 2.937822835636669794e-01 -3.177448162346624971e-01
-1.095000000000168283e+00 2.940672987778628622e-01 -3.172699800870971143e-01
-1.085000000000168496e+00 2.942565534589726139e-01 -3.166042443924110827e-01
-1.075000000000168709e+00 2.943529780119447103e-01 -3.157876265240254776e-01
-1.065000000000168923e+00 2.943565390168585982e-01 -3.148470054810596497e-01
-1.055000000000169136e+00 2.942767757885522140e-01 -3.138343953976963641e-01
-1.045000000000169349e+00 2.941193403306398557e-01 -3.127635439567758580e-01
-1.035000000000169562e+00 2.938944366440404687e-01 -3.116757914109710148e-01
-1.025000000000169775e+00 2.936192631629654382e-01 -3.105984070578226564e-01
-1.015000000000169988e+00 2.933119152283698572e-01 -3.095467482673440185e-01
-1.005000000000170202e+00 2.929956282931031608e-01 -3.085450423991979441e-01
-9.950000000001704148e-01 2.926958151685918885e-01 -3.075972536062078766e-01
-9.850000000001706280e-01 2.924375067384669680e-01 -3.067110342058919636e-01
-9.750000000001708411e-01 2.922567906685091255e-01 -3.059000931919956257e-01
-9.650000000001710543e-01 2.921627524265644760e-01 -3.051458609505448560e-01
-9.550000000001712674e-01 2.921953139775885777e-01 -3.044456102770204953e-01
-9.450000000001714806e-01 2.923809978036072121e-01 -3.038065160993338454e-01
-9.350000000001716938e-01 2.927320216592078639e-01 -3.032097627283408259e-01
-9.250000000001719069e-01 2.932748167359298663e-01 -3.026548079161278104e-01
-9.150000000001721201e-01 2.940203722211679471e-01 -3.021342724428596749e-01
-9.050000000001723333e-01 2.949839062787544819e-01 -3.016463878950566557e-01
-8.950000000001725464e-01 2.961746923638991502e-01 -3.012125458101074793e-01
-8.850000000001727596e-01 2.975872388766978571e-01 -3.008223003181098587e-01
-8.750000000001729727e-01 2.992306399976686349e-01 -3.004796442456291183e-01
-8.650000000001731859e-01 3.011074342105957702e-01 -3.002066482629855981e-01
-8.550000000001733991e-01 3.031941277967608595e-01 -3.000126177067886091e-01
-8.450000000001736122e-01 3.054876955485837930e-01 -2.999178100484222176e-01
-8.350000000001738254e-01 3.079829601341411704e-01 -2.999181120493824015e-01
-8.250000000001740386e-01 3.106535502339783927e-01 -3.000426105243352848e-01
-8.150000000001742517e-01 3.134918146025764130e-01 -3.002918009545102462e-01
-8.050000000001744649e-01 3.164699947238689415e-01 -3.006631404192389168e-01
-7.950000000001746780e-01 3.195771853103403504e-01 -3.011620816736796935e-01
-7.850000000001748912e-01 3.227979050539897532e-01 -3.017881705474294018e-01
-7.750000000001751044e-01 3.261042154314583441e-01 -3.025233922078198745e-01
-7.650000000001753175e-01 3.294903778171737185e-01 -3.033457347847899332e-01
-7.550000000001755307e-01 3.329265714283413113e-01 -3.042388949397906162e-01
-7.450000000001757439e-01 3.363940527841023376e-01 -3.051737672128673751e-01
-7.350000000001759570e-01 3.398729556721115097e-01 -3.061260061413560440e-01
-7.250000000001761702e-01 3.433404634240927455e-01 -3.070563202469998587e-01
-7.150000000001763834e-01 3.467767177252275568e-01 -3.079374316217134977e-01
-7.050000000001765965e-01 3.501374476748432274e-01 -3.087482567293921565e-01
-6.950000000001768097e-01 3.534126210412266156e-01 -3.094489012979599885e-01
-6.850000000001770228e-01 3.565518495893487128e-01 -3.100151412407501916e-01
-6.750000000001772360e-01 3.595221183296766765e-01 -3.104313733209178028e-01
-6.650000000001774492e-01 3.622778535346981577e-01 -3.106808487236528693e-01
-6.550000000001776623e-01 3.647774384548757021e-01 -3.107647999277985962e-01
-6.450000000001778755e-01 3.669821140189680753e-01 -3.106715965050246275e-01
-6.350000000001780887e-01 3.688399274200156452e-01 -3.104101172872146819e-01
-6.250000000001783018e-01 3.703114533942523656e-01 -3.099837160111676981e-01
-6.150000000001785150e-01 3.713570916894724516e-01 -3.094030802539293190e-01
-6.050000000001787281e-01 3.719515072125802457e-01 -3.086772591078137951e-01
-5.950000000001789413e-01 3.720631246205556852e-01 -3.078297218421202075e-01
-5.850000000001791545e-01 3.716778412698216738e-01 -3.068718671287782862e-01
-5.750000000001793676e-01 3.707939933058191917e-01 -3.058119011078329064e-01
-5.650000000001795808e-01 3.694112948987776091e-01 -3.046615505076026853e-01
-5.550000000001797940e-01 3.675430579365039363e-01 -3.034314447782885393e-01
-5.450000000001800071e-01 3.652169065218634492e-01 -3.021239986095815011e-01
-5.350000000001802203e-01 3.624815194468749557e-01 -3.007480718675265008e-01
-5.250000000001804334e-01 3.593666178771509068e-01 -2.992913119047211357e-01
-5.150000000001806466e-01 3.559142036073903448e-01 -2.977519283963196428e-01
-5.050000000001808598e-01 3.521906404514105193e-01 -2.961222738894266904e-01
-4.950000000001810729e-01 3.482517502460970582e-01 -2.943821075498949669e-01
-4.850000000001812861e-01 3.441471615531814798e-01 -2.925281138131003988e-01
-4.750000000001814993e-01 3.399343007161186314e-01 -2.905331533658517817e-01
-4.650000000001817124e-01 3.356590722913042613e-01 -2.883849218801816661e-01
-4.550000000001819256e-01 3.313625338796525321e-01 -2.860602025891003652e-01
-4.450000000001821387e-01 3.270910358162583687e-01 -2.835416621777986923e-01
-4.350000000001823519e-01 3.228728955659195821e-01 -2.808083163976213270e-01
-4.250000000001825651e-01 3.187333604911170015e-01 -2.778372666212633457e-01
-4.150000000001827782e-01 3.146871381742578078e-01 -2.746218479318784378e-01
-4.050000000001829914e-01 3.107636707491428507e-01 -2.711331432587154588e-01
-3.950000000001832046e-01 3.069582686732864607e-01 -2.673660036415037577e-01
-3.850000000001834177e-01 3.032896170954477721e-01 -2.632992156419335372e-01
-3.750000000001836309e-01 2.997597077402170407e-01 -2.589246799230359164e-01
-3.650000000001838441e-01 2.963732348782034398e-01 -2.542400301794410233e-01
-3.550000000001840572e-01 2.931354807214079927e-01 -2.492367609690200325e-01
-3.450000000001842704e-01 2.900490795466443283e-01 -2.439092220840792247e-01
-3.350000000001844835e-01 2.871254700734202081e-01 -2.382615529462208115e-01
-3.250000000001846967e-01 2.843583536100623976e-01 -2.322963214498130757e-01
-3.150000000001849099e-01 2.817562536279739627e-01 -2.260168335504816606e-01
-3.050000000001851230e-01 2.793100715096906717e-01 -2.194306010111380101e-01
-2.950000000001853362e-01 2.770118021327370728e-01 -2.125505961439995706e-01
-2.850000000001855494e-01 2.748547147438456517e-01 -2.053881142377973479e-01
-2.750000000001857625e-01 2.728203134850250011e-01 -1.979599685297673273e-01
-2.650000000001859757e-01 2.708825201223654666e-01 -1.902824159997262843e-01
-2.550000000001861888e-01 2.690115675308400456e-01 -1.823751678455860781e-01
-2.450000000001864020e-01 2.671639665380661222e-01 -1.742522857960023541e-01
-2.350000000001866152e-01 2.652951704985350156e-01 -1.659510267795022975e-01
-2.250000000001868283e-01 2.633586643172808883e-01 -1.574895709439450286e-01
-2.150000000001870415e-01 2.612971293569342768e-01 -1.488956460575197593e-01
-2.050000000001872547e-01 2.590482985277796080e-01 -1.402156729047601413e-01
-1.950000000001874678e-01 2.565595840456614818e-01 -1.314780666543459986e-01
-1.850000000001876810e-01 2.537697485599563207e-01 -1.227322682270267085e-01
-1.750000000001878941e-01 2.506271914881341156e-01 -1.140178440237239882e-01
-1.650000000001881073e-01 2.470788385759227490e-01 -1.053842897208343427e-01
-1.550000000001883205e-01 2.430889731978747581e-01 -9.688785303801518423e-02
-1.450000000001885336e-01 2.386231954984029957e-01 -8.857597293647291592e-02
-1.350000000001887468e-01 2.336497741461203148e-01 -8.049824270621552813e-02
-1.250000000001889600e-01 2.281653271271899541e-01 -7.270916751969778991e-02
-1.150000000001891731e-01 2.221580767467035977e-01 -6.525257494482371301e-02
-1.050000000001893863e-01 2.156397713604549238e-01 -5.817265406353591684e-02
-9.500000000018959945e-02 2.086189451756176594e-01 -5.150109727462959947e-02
-8.500000000018981261e-02 2.011274839860614227e-01 -4.526620951235103829e-02
-7.500000000019002577e-02 1.931962405211253009e-01 -3.949490126298760284e-02
-6.500000000019023894e-02 1.848633326870571247e-01 -3.420609957985523003e-02
-5.500000000019045210e-02 1.761704507323430535e-01 -2.939465229636870416e-02
-4.500000000019066526e-02 1.671839353875724243e-01 -2.506266458757360968e-02
-3.500000000019087842e-02 1.579528848189338808e-01 -2.119007112587197733e-02
-2.500000000019109159e-02 1.485426083011421317e-01 -1.777408510746212103e-02
-1.500000000019130475e-02 1.390188330264610639e-01 -1.478339707358443736e-02
-5.000000000191517913e-03 1.294467679408394523e-01 -1.219077863060557404e-02
4.999999999808268925e-03 1.199059709338755331e-01 -9.969407476706770854e-03
1.499999999980805576e-02 1.104541032398074357e-01 -8.082863324877965702e-03
2.499999999980784260e-02 1.011669160004731449e-01 -6.493736947282907450e-03
3.499999999980762944e-02 9.210970941705302895e-02 -5.167653209005544125e-03
4.499999999980741627e-02 8.334565088098505603e-02 -4.080097485838860873e-03
5.499999999980720311e-02 7.493390916382579314e-02 -3.190296635553134010e-03
6.499999999980698995e-02 6.692602978527882607e-02 -2.470623768929458217e-03
7.499999999980677678e-02 5.936422417052254763e-02 -1.892401139525692801e-03
8.499999999980656362e-02 5.228402605646244317e-02 -1.441225396177056627e-03
9.499999999980635046e-02 4.571599464134422364e-02 -1.084393014369543868e-03
1.049999999998061373e-01 3.967797847386285437e-02 -8.037993029059021903e-04
1.149999999998059241e-01 3.417217992449277791e-02 -5.958458584253594533e-04
1.249999999998057110e-01 2.920141296586616433e-02 -4.374727230422210955e-04
1.349999999998054978e-01 2.475846003415655555e-02 -3.171299756551403701e-04
1.449999999998052846e-01 2.082244901580649135e-02 -2.284614730748227307e-04
1.549999999998050715e-01 1.736393738496447292e-02 -1.610190790015924157e-04
1.649999999998048583e-01 1.435973474480465618e-02 -1.138706644039925357e-04
1.749999999998046452e-01 1.177740935557694199e-02 -7.478934950988292741e-05
1.849999999998044320e-01 9.574387018959575404e-03 -5.203578133729473557e-05
1.949999999998042188e-01 7.716636718401689507e-03 -3.584863886377056722e-05
2.049999999998040057e-01 6.162606040278884555e-03 -2.346225093238671301e-05
2.149999999998037925e-01 4.877603804046193661e-03 -1.288680545074887293e-05
2.249999999998035793e-01 3.827638672382534159e-03 -3.694473350017095292e-06
2.349999999998033662e-01 2.973432717281889945e-03 -1.487078111154644105e-06
2.449999999998031530e-01 2.288332229485705738e-03 -0.000000000000000000e+00
2.549999999998029399e-01 1.746345734752343011e-03 -0.000000000000000000e+00
2.649999999998027267e-01 1.319089167201876762e-03 -0.000000000000000000e+00
2.749999999998025135e-01 9.836139332145474572e-04 -0.000000000000000000e+00
2.849999999998023004e-01 7.274912197054290118e-04 -0.000000000000000000e+00
2.949999999998020872e-01 5.351703684868534035e-04 -0.000000000000000000e+00
3.049999999998018740e-01 3.907173194827255462e-04 -0.000000000000000000e+00
3.149999999998016609e-01 2.805343339034081589e-04 -0.000000000000000000e+00
3.249999999998014477e-01 2.000178464033328172e-04 -0.000000000000000000e+00
3.349999999998012346e-01 1.409907776063003856e-04 -0.000000000000000000e+00
3.449999999998010214e-01 9.915518876973195082e-05 -0.000000000000000000e+00
3.549999999998008082e-01 6.806396278470995054e-05 -0.000000000000000000e+00
3.649999999998005951e-01 4.399540530913800568e-05 -0.000000000000000000e+00
3.749999999998003819e-01 2.715829490748582160e-05 -0.000000000000000000e+00
3.849999999998001687e-01 1.648839108928790961e-05 -0.000000000000000000e+00
3.949999999997999556e-01 1.112986390579031539e-05 -0.000000000000000000e+00
4.049999999997997424e-01 1.487078111154644105e-06 -0.000000000000000000e+00
4.149999999997995292e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.249999999997993161e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.349999999997991029e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.449999999997988898e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.549999999997986766e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.649999999997984634e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.749999999997982503e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.849999999997980371e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.949999999997978239e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.049999999997976108e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.149999999997973976e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.249999999997971845e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.349999999997969713e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.449999999997967581e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.549999999997965450e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.649999999997963318e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.749999999997961186e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.849999999997959055e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.949999999997956923e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.049999999997954792e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.149999999997952660e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.249999999997950528e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.349999999997948397e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.449999999997946265e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.549999999997944133e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.649999999997942002e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.749999999997939870e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.849999999997937739e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.949999999997935607e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.049999999997933475e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.149999999997931344e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.249999999997929212e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.349999999997927080e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.449999999997924949e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.549999999997922817e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.649999999997920686e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.749999999997918554e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.849999999997916422e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.949999999997914291e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.049999999997912159e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.149999999997910027e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.249999999997907896e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.349999999997905764e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.449999999997903632e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.549999999997901501e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.649999999997899369e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.749999999997897238e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.849999999997895106e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.949999999997892974e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.049999999997890843e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.149999999997888711e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.249999999997886579e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.349999999997884448e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.449999999997882316e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.549999999997880185e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.649999999997878053e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.749999999997875921e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.849999999997873790e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.949999999997871658e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.004999999999786953e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.014999999999786739e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.024999999999786526e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.034999999999786313e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.044999999999786100e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.054999999999785887e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.064999999999785674e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.074999999999785461e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.084999999999785247e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.094999999999785034e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.104999999999784821e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.114999999999784608e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.124999999999784395e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.134999999999784182e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.144999999999783968e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.154999999999783755e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.164999999999783542e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.174999999999783329e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.184999999999783116e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.194999999999782903e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.204999999999782689e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.214999999999782476e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.224999999999782263e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.234999999999782050e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.244999999999781837e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.254999999999781624e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.264999999999781410e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.274999999999781197e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.284999999999780984e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.294999999999780771e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.304999999999780558e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.314999999999780345e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.324999999999780131e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.334999999999779918e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.344999999999779705e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.354999999999779492e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.364999999999779279e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.374999999999779066e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.384999999999778852e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.394999999999778639e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.404999999999778426e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.414999999999778213e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.424999999999778000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.434999999999777787e+00 0.000000000000000000e+00 -0.000000000000000000e+00
1.444999999999777573e+00 0.000000000000000000e+00 -1.487078111154644105e-06
1.454999999999777360e+00 0.000000000000000000e+00 -2.207395238862451187e-06
1.464999999999777147e+00 0.000000000000000000e+00 -3.244019656113201219e-06
1.474999999999776934e+00 0.000000000000000000e+00 -1.066833319311589826e-05
1.484999999999776721e+00 0.000000000000000000e+00 -1.711591507356968793e-05
1.494999999999776508e+00 0.000000000000000000e+00 -2.488044124395607875e-05
1.504999999999776295e+00 0.000000000000000000e+00 -3.581612284291323415e-05
1.514999999999776081e+00 0.000000000000000000e+00 -5.551890709263359035e-05
1.524999999999775868e+00 0.000000000000000000e+00 -8.018760506879785046e-05
1.534999999999775655e+00 0.000000000000000000e+00 -1.186526497909945726e-04
1.544999999999775442e+00 0.000000000000000000e+00 -1.687076149521777582e-04
1.554999999999775229e+00 0.000000000000000000e+00 -2.367309167042134523e-04
1.564999999999775016e+00 0.000000000000000000e+00 -3.253175601812178077e-04
1.574999999999774802e+00 0.000000000000000000e+00 -4.459472305442608512e-04
1.584999999999774589e+00 0.000000000000000000e+00 -6.080486945641291148e-04
1.594999999999774376e+00 0.000000000000000000e+00 -8.173937216528363641e-04
1.604999999999774163e+00 0.000000000000000000e+00 -1.089994257831256074e-03
1.614999999999773950e+00 0.000000000000000000e+00 -1.442963128091747293e-03
1.624999999999773737e+00 0.000000000000000000e+00 -1.888097240014925075e-03
1.634999999999773523e+00 0.000000000000000000e+00 -2.445996268754318474e-03
1.644999999999773310e+00 0.000000000000000000e+00 -3.141740273604606056e-03
1.654999999999773097e+00 0.000000000000000000e+00 -4.004195834878414989e-03
1.664999999999772884e+00 0.000000000000000000e+00 -5.058888946481851327e-03
1.674999999999772671e+00 0.000000000000000000e+00 -6.336643790416942278e-03
1.684999999999772458e+00 0.000000000000000000e+00 -7.879045198712025452e-03
1.694999999999772244e+00 0.000000000000000000e+00 -9.710849008033430388e-03
1.704999999999772031e+00 0.000000000000000000e+00 -1.187776489623361756e-02
1.714999999999771818e+00 0.000000000000000000e+00 -1.440788778831295081e-02
1.724999999999771605e+00 0.000000000000000000e+00 -1.733616005490579495e-02
1.734999999999771392e+00 0.000000000000000000e+00 -2.069973029385954386e-02
1.744999999999771179e+00 0.000000000000000000e+00 -2.452250784486510737e-02
1.754999999999770965e+00 0.000000000000000000e+00 -2.883286813293194431e-02
1.764999999999770752e+00 0.000000000000000000e+00 -3.364763964205708113e-02
1.774999999999770539e+00 0.000000000000000000e+00 -3.897565636036307707e-02
1.784999999999770326e+00 0.000000000000000000e+00 -4.481791937525023833e-02
1.794999999999770113e+00 0.000000000000000000e+00 -5.116117490940270268e-02
1.804999999999769900e+00 0.000000000000000000e+00 -5.799438106697156481e-02
1.814999999999769686e+00 0.000000000000000000e+00 -6.528186644887978840e-02
1.824999999999769473e+00 0.000000000000000000e+00 -7.297883131260904377e-02
1.834999999999769260e+00 0.000000000000000000e+00 -8.103864801156328290e-02
1.844999999999769047e+00 0.000000000000000000e+00 -8.940460240739893372e-02
1.854999999999768834e+00 0.000000000000000000e+00 -9.799304896068372628e-02
1.864999999999768621e+00 0.000000000000000000e+00 -1.067306386433364424e-01
1.874999999999768407e+00 0.000000000000000000e+00 -1.155381225934368900e-01
1.884999999999768194e+00 0.000000000000000000e+00 -1.243247091260619441e-01
1.894999999999767981e+00 0.000000000000000000e+00 -1.330100318061450959e-01
1.904999999999767768e+00 0.000000000000000000e+00 -1.415067770639883704e-01
1.914999999999767555e+00 0.000000000000000000e+00 -1.497366023604201346e-01
1.924999999999767342e+00 0.000000000000000000e+00 -1.576287892248328659e-01
1.934999999999767129e+00 0.000000000000000000e+00 -1.651123220494314370e-01
1.944999999999766915e+00 0.000000000000000000e+00 -1.721413879466981156e-01
1.954999999999766702e+00 0.000000000000000000e+00 -1.786726189602872161e-01
1.964999999999766489e+00 0.000000000000000000e+00 -1.846789534931164711e-01
1.974999999999766276e+00 0.000000000000000000e+00 -1.901545126847053180e-01
1.984999999999766063e+00 0.000000000000000000e+00 -1.950927843308426224e-01
1.994999999999765850e+00 0.000000000000000000e+00 -1.995190253289227666e-01
2.004999999999765414e+00 0.000000000000000000e+00 -2.034447280420120796e-01
2.014999999999765201e+00 0.000000000000000000e+00 -2.069202312082647766e-01
2.024999999999764988e+00 0.000000000000000000e+00 -2.099917267413190791e-01
2.034999999999764775e+00 0.000000000000000000e+00 -2.127104526277562302e-01
2.044999999999764562e+00 0.000000000000000000e+00 -2.151444073067897700e-01
2.054999999999764349e+00 0.000000000000000000e+00 -2.173447471328547320e-01
2.064999999999764135e+00 0.000000000000000000e+00 -2.193949357435944492e-01
